assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0.0,0.0,0,220166,0,0,-1,1,0.0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,360,False,0.0,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,0,0,0,220166.jpg,0.0,0,0,Navarro,0.4,False,,n,18,57,0.0,0,39943,946,25275,1616,0.0,0.0,Navarro,0
0,0,3,0.0,0.0,0,41945,0,0,0,0,0.1,0,2,0.0,0.0,0,Sebastian,0.0,0,0,1.0,361,False,1.8,56,Knee injury - Unknown return date,2019-11-21T17:30:19.779527Z,40,0,0,0,41945.jpg,1.0,0,0,Prödl,1.2,False,,i,18,57,8.0,1,48658,58,87684,2274,0.0,0.2,Prödl,0
0,0,38,100.0,100.0,1,41725,0,0,-3,3,55.5,0,4,0.9,0.4,2,Troy,1.4,8,0,17.5,362,False,41.6,464,,2019-08-22T16:30:07.834073Z,62,0,0,0,41725.jpg,1.8,0,0,Deeney,0.5,False,,a,18,57,78.0,11,21191,544,176537,510,0.2,1.8,Deeney,0
2,6,174,100.0,100.0,4,94924,0,0,-4,4,371.6,1,4,1.5,1.0,2,Gerard,2.0,24,2,113.0,363,False,245.2,1193,,2019-08-04T11:30:17.304977Z,61,0,0,0,94924.jpg,2.8,0,0,Deulofeu,2.0,False,,a,18,57,516.0,48,216750,2439,459099,6477,0.3,7.9,Deulofeu,2
0,2,93,,,0,73426,0,0,-4,4,123.6,0,4,0.3,-0.2,1,Andre,0.8,16,2,47.4,364,False,103.0,686,,,56,0,0,0,73426.jpg,1.8,0,0,Gray,0.4,False,,a,18,57,257.0,29,37212,172,69115,592,0.1,5.2,Gray,1
0,0,8,100.0,100.0,0,173514,0,0,-2,2,13.3,0,4,-0.3,-0.8,0,Isaac,0.2,2,0,3.6,365,False,5.2,47,,2019-09-19T17:00:11.798096Z,48,0,0,0,173514.jpg,1.0,0,0,Success Ajayi,0.4,False,,a,18,57,17.0,3,17900,217,52545,469,0.0,0.6,Success,0
0,10,304,,,4,9089,0,0,-2,2,10.1,1,1,2.1,1.6,2,Ben,2.6,32,0,43.3,366,False,404.2,1530,,,48,0,0,0,9089.jpg,3.5,0,53,Foster,1.9,False,,a,18,57,17.0,59,82236,964,142497,3126,0.5,12.3,Foster,0
0,0,0,,,0,206882,0,0,-2,2,0.0,0,1,-0.5,-1.0,0,Pontus,0.0,0,0,0.0,367,False,0.0,0,,,43,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,,a,18,57,0.0,0,1164,30,5237,90,0.0,0.0,Dahlberg,0
0,2,209,100.0,100.0,4,121599,0,0,-4,4,274.7,0,3,1.3,0.8,2,Abdoulaye,1.8,31,1,80.5,368,False,229.2,1493,,2019-08-22T16:30:07.847959Z,56,1,0,0,121599.jpg,2.3,0,0,Doucouré,0.9,False,,a,18,57,300.0,39,32230,802,182713,1407,0.3,7.0,Doucouré,4
0,0,79,75.0,75.0,4,61566,0,0,-4,4,177.8,0,3,0.1,-0.3,0,Roberto,0.6,10,1,47.3,369,False,109.0,813,Groin Injury - 75% chance of playing,2019-12-12T22:00:15.504561Z,56,0,0,0,61566.jpg,2.1,0,0,Pereyra,0.7,False,,d,18,57,186.0,25,22668,20,234804,1120,0.1,4.5,Pereyra,3
1,3,126,,,3,108413,0,0,-1,1,134.0,0,3,1.1,0.6,1,Will,1.6,21,1,42.4,370,False,159.0,929,,,54,0,0,0,108413.jpg,2.6,0,0,Hughes,0.4,False,,a,18,57,132.0,36,61895,122,61947,688,0.3,6.7,Hughes,3
0,2,120,0.0,0.0,1,43250,0,0,-2,2,178.8,0,3,0.0,0.0,0,Tom,0.0,17,1,47.5,371,False,121.4,645,Heel Injury - Unknown return date,2019-10-26T16:30:19.666204Z,48,0,0,0,43250.jpg,2.7,0,0,Cleverley,0.1,False,,i,18,57,174.0,24,21160,12,24750,325,0.0,5.0,Cleverley,0
0,0,0,0.0,0.0,0,157775,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ken,0.0,0,0,0.0,372,False,0.0,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,0,0,0,157775.jpg,0.0,0,0,Sema,0.0,False,,n,18,57,0.0,0,521,12,2870,54,0.0,0.0,Sema,0
1,1,156,100.0,100.0,2,38439,0,0,-2,2,105.1,0,3,2.3,1.8,2,Etienne,2.8,28,0,31.1,373,False,156.2,1072,,2019-10-06T10:30:12.338497Z,48,0,0,0,38439.jpg,2.2,0,0,Capoue,0.3,False,,a,18,57,48.0,27,13986,301,57810,400,0.6,5.6,Capoue,3
0,0,38,100.0,100.0,0,89085,0,0,-1,1,26.2,0,3,-0.1,-0.6,0,Nathaniel,0.4,5,0,8.6,374,False,44.0,259,,2019-08-08T17:00:14.660487Z,44,0,0,0,89085.jpg,1.3,0,0,Chalobah,0.2,False,,a,18,57,16.0,8,11919,117,16638,428,0.1,1.8,Chalobah,0
0,0,8,100.0,100.0,0,216058,0,0,-1,1,0.5,0,3,-0.1,-0.6,1,Domingos,0.4,2,0,1.2,375,False,5.0,14,,2019-10-29T22:00:19.938793Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,,a,18,57,7.0,3,6114,115,8877,157,0.1,0.7,Quina,0
0,0,158,100.0,100.0,2,60232,0,0,-2,2,13.7,0,2,-0.3,-0.8,0,Craig,0.2,23,0,40.6,439,False,243.4,1068,,2019-11-23T17:00:23.140909Z,48,0,0,0,60232.jpg,1.5,0,0,Dawson,0.2,False,,a,18,57,149.0,20,6062,94,17344,122,0.0,4.2,Dawson,3
0,0,13,0.0,0.0,1,50175,0,0,-2,2,27.6,0,4,0.0,0.0,0,Danny,0.0,2,0,12.2,512,False,23.6,208,Hamstring injury - Unknown return date,2019-10-19T16:00:16.571131Z,58,0,0,0,50175.jpg,1.4,0,0,Welbeck,0.1,False,,i,18,57,72.0,7,10594,28,18509,97,0.0,1.2,Welbeck,0
0,0,0,,,0,18656,0,0,-1,1,0.0,0,1,-0.5,-1.0,0,Heurelho da Silva,0.0,0,0,0.0,513,False,0.0,0,,,44,0,0,0,18656.jpg,0.0,0,0,Gomes,0.2,False,,a,18,57,0.0,0,3900,65,8016,139,0.0,0.0,Gomes,0
0,0,59,100.0,100.0,1,232185,0,0,-3,3,96.8,0,3,2.5,2.0,2,Ismaïla,3.0,12,1,36.7,525,False,77.6,549,,2019-11-14T10:00:15.682126Z,62,0,0,0,232185.jpg,2.1,0,0,Sarr,0.1,False,,a,18,57,193.0,21,7888,776,26571,243,0.5,3.4,Sarr,0
0,0,12,,,0,96767,0,0,0,0,1.0,0,2,-0.3,-0.8,0,Dimitri,0.2,6,0,1.0,542,False,8.0,57,,,40,0,0,0,96767.jpg,0.3,0,0,Foulquier,0.2,False,,a,18,57,0.0,1,17110,532,9632,612,0.0,0.2,Foulquier,0
0,0,0,,,0,175353,0,0,0,0,0.0,0,3,-0.5,-1.0,0,Ayotomiwa,0.0,0,0,0.0,563,False,0.0,0,,,45,0,0,0,175353.jpg,0.0,0,0,Dele-Bashiru,0.0,False,,a,18,57,0.0,0,229,27,146,32,0.0,0.0,Dele-Bashiru,0
0,5,176,100.0,75.0,3,55459,0,0,-3,3,72.4,2,2,0.0,3.5,6,Aaron,4.2,20,3,45.2,376,False,249.8,1033,,2019-12-09T22:00:21.561580Z,47,0,0,0,55459.jpg,3.9,0,0,Cresswell,1.4,False,,a,19,21,130.0,47,213094,7370,156799,5673,0.9,10.0,Cresswell,4
0,0,233,,,5,40669,0,0,0,0,15.8,0,2,0.0,5.9,6,Angelo,5.4,16,2,45.2,377,False,315.0,1170,,,45,0,0,0,40669.jpg,3.8,0,0,Ogbonna,0.9,False,,a,19,21,122.0,50,59618,17690,30405,4146,1.2,11.1,Ogbonna,2
1,3,118,100.0,100.0,2,105717,0,0,-2,2,94.9,1,2,0.0,0.7,0,Arthur,0.2,7,0,24.8,378,False,138.6,472,,2019-09-16T21:30:11.964684Z,43,0,0,0,105717.jpg,2.9,1,0,Masuaku,0.5,False,,a,19,21,14.0,20,88850,225,90003,1258,0.0,4.7,Masuaku,1
0,0,38,,,0,20658,0,0,-2,2,18.3,0,2,0.0,0.5,0,Pablo,0.0,5,0,6.1,379,False,34.0,198,,,43,0,0,0,20658.jpg,1.2,0,0,Zabaleta,0.5,False,,a,19,21,8.0,6,11518,167,35913,665,0.0,1.4,Zabaleta,0
1,3,242,0.0,100.0,5,81012,0,0,0,0,195.0,0,2,0.0,3.3,6,Ryan,2.8,24,0,52.3,380,False,274.8,1357,Suspended until 28 Dec,2019-12-14T19:30:20.789195Z,45,0,0,0,81012.jpg,2.7,0,0,Fredericks,0.7,False,,s,19,21,52.0,43,109263,101,92586,5413,0.6,9.6,Fredericks,5
0,2,176,100.0,100.0,3,219924,0,0,0,0,18.8,0,2,0.0,0.7,1,Issa,0.2,23,0,29.6,381,False,186.2,1145,,2019-11-23T14:30:26.684183Z,45,0,0,0,219924.jpg,2.0,0,0,Diop,2.5,False,,a,19,21,91.0,28,231254,388,317991,7430,0.0,6.2,Diop,5
0,3,126,,,2,166640,0,0,-2,2,17.4,1,2,0.0,3.9,8,Fabián,3.4,17,1,29.7,382,False,169.6,721,,,43,0,0,0,166640.jpg,2.9,0,0,Balbuena,0.3,False,,a,19,21,110.0,26,13615,3974,23414,935,0.8,6.0,Balbuena,2
0,0,0,100.0,100.0,0,48717,0,0,-1,1,0.0,0,2,0.0,0.5,0,Winston,0.0,0,0,0.0,383,False,0.0,0,,2019-08-22T14:30:12.592809Z,39,0,0,0,48717.jpg,0.0,0,0,Reid,4.7,False,,a,19,21,0.0,0,234076,13720,258191,8584,0.0,0.0,Reid,0
0,0,0,,,0,222018,0,0,0,0,0.0,0,2,0.0,0.5,0,Ben,0.0,0,0,0.0,384,False,0.0,0,,,40,0,0,0,222018.jpg,0.0,0,0,Johnson,1.3,False,,a,19,21,0.0,0,57669,497,69661,1777,0.0,0.0,Johnson,0
0,0,0,0.0,0.0,0,41464,0,0,0,0,0.0,0,4,0.0,0.0,0,Marko,0.0,0,0,0.0,385,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,0.0,0,0,Arnautovic,0.1,False,,u,19,21,0.0,0,940,32,7239,48,0.0,0.0,Arnautovic,0
0,2,27,0.0,0.0,0,43020,0,0,0,0,2.2,1,4,0.0,0.0,0,Javier,0.0,4,1,7.7,386,False,35.6,106,Joined Sevilla on a permanent deal on 2/9,2019-09-02T10:30:10.993084Z,60,0,0,0,43020.jpg,4.5,0,0,Hernández Balcázar,0.4,False,,u,19,21,39.0,9,86852,11,140939,167,0.0,1.5,Chicharito,0
0,0,0,0.0,0.0,0,209925,0,0,-2,2,0.0,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,0.0,387,False,0.0,0,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,43,0,0,0,209925.jpg,0.0,0,0,Costa Silva,0.9,False,,i,19,21,0.0,0,62890,1289,143333,1962,0.0,0.0,Xande Silva,0
0,4,135,0.0,0.0,3,37096,0,0,-1,1,0.0,2,1,0.0,0.0,0,Lukasz,0.0,8,0,14.5,388,False,145.8,573,Hip injury - Expected back 01 Jan,2019-09-28T16:00:17.571284Z,49,0,0,0,37096.jpg,4.6,0,20,Fabianski,2.0,False,,i,19,21,0.0,32,231934,76,440076,2606,0.0,6.5,Fabianski,0
1,0,44,100.0,100.0,2,57531,0,0,-1,1,92.0,0,3,0.0,3.3,3,Michail,2.8,6,1,45.4,389,False,90.4,425,,2019-11-30T18:30:12.675900Z,69,0,0,0,57531.jpg,2.9,0,0,Antonio,0.7,False,,a,19,21,271.0,20,11813,2074,65785,845,0.4,2.9,Antonio,0
3,0,207,75.0,100.0,5,101537,0,0,-3,3,321.8,0,3,0.0,2.1,0,Felipe Anderson,1.6,21,0,89.2,390,False,266.4,1075,Illness - 75% chance of playing,2019-12-14T19:30:20.824827Z,67,0,0,0,101537.jpg,2.7,0,0,Pereira Gomes,2.9,False,,d,19,21,303.0,40,137563,71,492154,7865,0.2,6.0,Felipe Anderson,1
3,3,160,0.0,0.0,2,86934,0,0,-3,3,305.8,0,3,0.0,0.0,0,Manuel,0.0,12,0,59.2,391,False,150.0,730,Shoulder injury - Expected back 01 Jan,2019-11-09T17:30:13.315891Z,62,0,0,0,86934.jpg,2.9,0,0,Lanzini,0.7,False,,i,19,21,137.0,32,253766,14,300720,1094,0.0,5.2,Lanzini,0
1,8,156,100.0,75.0,3,56377,0,0,-5,5,208.4,1,3,0.0,0.8,1,Andriy,0.6,14,3,64.2,392,False,188.0,822,,2019-12-10T03:30:19.867886Z,55,0,0,0,56377.jpg,3.3,0,0,Yarmolenko,1.5,False,,a,19,21,248.0,49,594739,534,526345,10078,0.1,8.9,Yarmolenko,2
1,4,130,100.0,100.0,2,18987,0,0,-3,3,344.6,0,3,0.0,2.9,2,Robert,2.4,18,2,69.8,393,False,185.6,799,,2019-12-04T22:00:11.909655Z,52,0,0,0,18987.jpg,3.0,0,0,Snodgrass,0.3,False,,a,19,21,167.0,36,31175,305,31877,1547,0.5,6.9,Snodgrass,4
0,0,14,50.0,50.0,0,54102,0,0,-3,3,6.5,0,3,0.0,0.2,0,Jack,0.0,4,0,1.4,394,False,5.0,174,Abdominal injury - 50% chance of playing,2019-11-22T23:30:19.447828Z,47,0,0,0,54102.jpg,1.0,0,0,Wilshere,0.2,False,,d,19,21,4.0,6,8512,11,32737,246,0.0,1.3,Wilshere,0
0,0,253,,,5,204480,0,0,-3,3,100.8,0,3,0.0,2.7,3,Declan,2.2,28,0,44.6,395,False,274.8,1530,,,47,0,0,0,204480.jpg,2.1,0,0,Rice,1.4,False,,a,19,21,72.0,36,55553,1488,137466,2998,0.5,7.7,Rice,3
2,2,177,100.0,100.0,5,18073,0,0,0,0,137.6,1,3,0.0,3.5,3,Mark,3.0,17,1,38.6,396,False,156.4,1159,,2019-11-09T17:30:13.338128Z,50,0,0,0,18073.jpg,2.9,0,0,Noble,0.5,False,,a,19,21,92.0,44,87980,654,84558,2217,0.6,8.8,Noble,2
0,0,13,,,0,42824,0,0,-1,1,1.9,0,3,0.0,0.9,1,Carlos,0.4,0,0,0.4,397,False,3.0,51,,,44,0,0,0,42824.jpg,1.0,0,0,Sánchez,0.3,False,,a,19,21,0.0,5,17914,166,26017,495,0.1,1.1,Carlos Sánchez,0
0,0,0,0.0,0.0,0,179830,0,0,-1,1,0.0,0,3,0.0,0.0,0,Grady,0.0,0,0,0.0,398,False,0.0,0,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,44,0,0,0,179830.jpg,0.0,0,0,Diangana,0.1,False,,n,19,21,0.0,0,7013,61,9726,266,0.0,0.0,Diangana,0
3,0,125,,,3,217593,0,0,-5,5,189.3,0,3,0.0,4.3,6,Pablo,3.8,17,0,51.7,399,False,138.4,864,,,60,0,0,0,217593.jpg,2.2,0,0,Fornals,0.3,False,,a,19,21,188.0,36,6481,910,49054,400,0.6,6.0,Fornals,1
0,0,0,0.0,0.0,0,59779,0,0,0,0,0.0,0,3,0.0,0.0,0,Pedro,0.0,0,0,0.0,400,False,0.0,0,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,0,0,0,59779.jpg,0.0,0,0,Obiang,0.0,False,,u,19,21,0.0,0,1656,13,4964,73,0.0,0.0,Obiang,0
0,1,120,,,0,40694,0,0,-1,1,0.0,0,1,0.0,0.9,0,Roberto,0.4,15,0,22.0,450,False,220.4,596,,,44,1,0,0,40694.jpg,2.4,0,34,Jimenez Gago,0.5,False,,a,19,21,0.0,17,63842,184,53910,1791,0.1,3.9,Roberto,0
2,8,226,100.0,100.0,4,103123,0,0,-5,5,187.1,1,4,0.0,3.5,9,Sébastien,3.0,23,5,109.8,457,False,284.6,1271,,2019-08-15T15:30:11.044189Z,70,0,0,0,103123.jpg,3.9,0,0,Haller,2.4,False,,a,19,21,630.0,63,543398,3154,667865,4539,0.4,9.0,Haller,1
0,0,8,,,0,181008,0,0,-2,2,22.6,0,4,0.0,0.7,0,Albian,0.2,3,0,3.1,514,False,3.0,101,,,58,0,0,0,181008.jpg,1.0,0,0,Ajeti,0.0,False,,a,19,21,6.0,5,1908,51,4502,66,0.0,0.9,Ajeti,0
0,2,78,75.0,,2,19194,1,-1,1,-1,0.0,1,1,0.0,4.1,5,David,3.6,5,0,9.8,553,False,98.2,360,Muscle injury - 75% chance of playing,2019-12-14T20:00:18.201835Z,41,0,0,0,19194.jpg,4.5,0,13,Martin,1.9,False,,d,19,21,0.0,18,133451,8063,15976,6359,0.9,4.4,Martin,1
0,0,10,,,0,183487,0,0,0,0,3.8,0,3,0.0,1.2,0,Nathan,0.7,1,0,2.5,568,False,12.6,31,,,45,0,0,0,183487.jpg,1.0,0,0,Holland,0.0,False,,a,19,21,9.0,2,273,80,114,62,0.2,0.4,Holland,0
2,5,206,100.0,100.0,3,87835,1,-1,1,-1,108.5,2,2,4.5,3.5,1,Matt,4.0,14,2,65.2,401,False,210.2,1157,,2019-11-02T18:00:16.116872Z,61,0,0,0,87835.jpg,3.8,0,0,Doherty,4.7,False,,a,20,39,331.0,60,279017,36882,249760,8876,0.7,10.0,Doherty,0
1,0,222,,,3,114128,0,0,-1,1,193.5,0,2,3.3,2.3,0,Jonathan,2.8,18,1,66.2,402,False,271.6,1359,,,54,0,0,0,114128.jpg,2.8,0,0,Castro Otto,1.2,False,,a,20,39,198.0,45,61742,5930,67519,2834,0.5,8.3,Jonny,3
0,2,267,,,4,94147,0,0,0,0,22.7,0,2,3.1,2.1,1,Conor,2.6,21,0,27.2,403,False,249.8,1530,,,50,0,0,0,94147.jpg,2.6,0,0,Coady,1.5,False,,a,20,39,0.0,45,72979,4299,79566,2258,0.5,9.0,Coady,2
0,0,90,100.0,100.0,2,41727,0,0,-1,1,32.6,0,2,0.7,-0.3,0,Ryan,0.2,6,0,14.0,404,False,94.0,459,,2019-11-01T14:30:20.138199Z,49,0,0,0,41727.jpg,2.2,0,0,Bennett,0.3,False,,a,20,39,14.0,18,14960,290,38538,469,0.0,3.7,Bennett,2
1,7,170,0.0,0.0,3,90585,0,0,-2,2,56.0,0,2,0.0,0.0,0,Willy,0.0,7,0,28.7,405,False,215.0,720,Ankle injury - Unknown return date,2019-10-26T20:00:22.175817Z,48,0,0,0,90585.jpg,4.2,1,0,Boly,2.3,False,,i,20,39,14.0,34,342981,29,638465,5452,0.0,7.1,Boly,0
0,0,46,100.0,100.0,1,216054,0,0,-3,3,16.6,0,2,0.9,-0.1,0,Rúben Gonçalo,0.4,3,0,6.5,406,False,37.0,190,,2019-11-15T13:30:15.020407Z,42,0,0,0,216054.jpg,1.7,0,0,Silva Nascimento Vinagre,0.2,False,,a,20,39,12.0,10,7976,508,15714,322,0.1,2.4,Vinagre,1
1,1,156,100.0,100.0,2,107613,0,0,-1,1,67.4,0,2,2.1,1.1,0,Romain,1.6,16,1,45.7,407,False,229.6,961,,2019-11-23T17:30:21.458182Z,44,0,0,0,107613.jpg,2.1,1,0,Saïss,0.4,False,,a,20,39,160.0,27,44830,1298,39650,840,0.4,6.1,Saïss,6
0,0,9,,,0,214048,0,0,0,0,1.1,0,2,0.9,-0.1,0,Max,0.4,1,0,1.0,408,False,8.8,90,,,40,0,0,0,214048.jpg,2.0,0,0,Kilman,2.3,False,,a,20,39,0.0,2,118403,3290,108097,3831,0.1,0.5,Kilman,0
5,14,303,100.0,100.0,5,102057,0,0,0,0,371.7,0,4,5.3,4.3,5,Raúl,4.8,19,6,152.6,409,False,424.0,1469,,2019-11-10T16:00:17.735784Z,75,0,0,0,102057.jpg,5.0,0,0,Jiménez,17.8,False,,a,20,39,731.0,85,1627927,49345,1822708,36218,0.6,11.3,Jiménez,2
1,6,145,100.0,100.0,3,194634,0,0,-4,4,238.3,1,4,5.1,4.1,2,Diogo,4.6,17,3,110.1,410,False,213.2,1136,,2019-09-28T16:00:17.602424Z,61,0,0,0,194634.jpg,3.1,0,0,Jota,3.4,False,,a,20,39,648.0,46,207731,15087,798881,4512,0.8,7.5,Jota,3
0,4,286,,,4,38533,0,0,2,-2,0.0,0,1,3.5,2.5,2,Rui Pedro,3.0,21,0,36.8,411,False,367.2,1530,,,52,0,0,1,38533.jpg,3.8,0,44,dos Santos Patrício,11.3,False,,a,20,39,0.0,64,812648,6664,455638,16122,0.6,12.3,Patrício,0
0,0,0,,,0,19236,-1,1,-2,2,0.0,0,1,0.5,-0.5,0,John,0.0,0,0,0.0,412,False,0.0,0,,,43,0,0,0,19236.jpg,0.0,0,0,Ruddy,0.4,False,,a,20,39,0.0,0,5418,99,17196,343,0.0,0.0,Ruddy,0
0,0,0,0.0,0.0,0,168399,0,0,0,0,0.0,0,1,0.0,0.0,0,Will,0.0,0,0,0.0,413,False,0.0,0,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,0,0,0,168399.jpg,0.0,0,0,Norris,0.6,False,,n,20,39,0.0,0,18111,419,31217,966,0.0,0.0,Norris,0
0,4,201,100.0,100.0,4,171317,0,0,-2,2,174.7,1,3,2.7,1.7,2,Rúben Diogo,2.2,18,2,55.7,414,False,235.4,1319,,2019-10-19T19:00:18.633381Z,53,0,0,0,171317.jpg,2.6,0,0,da Silva Neves,5.1,False,,a,20,39,144.0,45,303556,3612,524711,7612,0.4,8.5,Neves,4
4,9,302,,,4,19624,0,0,-1,1,565.1,0,3,5.1,4.1,1,João Filipe Iria,4.6,19,1,101.9,415,False,395.0,1439,,,54,0,0,0,19624.jpg,3.5,0,0,Santos Moutinho,5.7,False,,a,20,39,57.0,59,386321,23572,439422,16929,0.9,10.9,Moutinho,3
1,0,28,0.0,25.0,0,222531,0,0,-3,3,43.2,0,3,0.1,-0.1,0,Morgan,0.0,2,0,6.1,416,False,5.8,119,Back injury - Unknown return date,2019-11-08T16:00:11.309971Z,47,0,0,0,222531.jpg,2.3,0,0,Gibbs-White,0.1,False,,i,20,39,12.0,7,2317,10,6455,95,0.0,1.5,Gibbs-White,0
3,9,262,100.0,100.0,3,159533,1,-1,3,-3,302.3,2,3,4.9,3.9,10,Adama,4.4,18,3,93.2,417,False,366.6,1278,,2019-11-10T22:00:17.692487Z,53,0,0,0,159533.jpg,4.1,0,0,Traoré,6.1,False,,a,20,39,263.0,65,633683,106888,262102,8687,0.8,12.5,Traoré,0
0,0,0,0.0,0.0,0,165808,0,0,-1,1,0.0,0,3,0.0,0.0,0,Hélder,0.0,0,0,0.0,418,False,0.0,0,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,49,0,0,0,165808.jpg,0.0,0,0,Costa,0.0,False,,n,20,39,0.0,0,621,20,1559,46,0.0,0.0,Costa,0
0,0,0,0.0,0.0,0,166324,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ivan,0.0,0,0,0.0,419,False,0.0,0,Joined Fulham on loan until the end of the season on 13/7. - Expected back 01 Jul,2019-07-14T15:00:13.027011Z,49,0,0,0,166324.jpg,0.0,0,0,Cavaleiro,0.0,False,,n,20,39,0.0,0,480,19,860,38,0.0,0.0,Cavaleiro,0
0,3,188,100.0,100.0,4,151589,0,0,-1,1,54.4,1,3,3.9,2.9,1,Leander,3.4,18,1,45.4,420,False,240.8,1400,,2019-10-11T10:00:13.063158Z,44,1,0,0,151589.jpg,2.4,0,0,Dendoncker,10.1,False,,a,20,39,160.0,40,644060,25327,880012,21154,0.8,9.1,Dendoncker,2
0,0,22,,,0,178876,0,0,-3,3,7.0,0,2,0.5,-0.5,0,Jesús,0.0,6,0,4.3,473,False,35.6,162,,,47,0,0,0,178876.jpg,0.5,0,0,Vallejo Lázaro,0.2,False,,a,20,39,0.0,1,4661,126,21098,232,0.0,0.2,Vallejo,1
0,0,66,,,1,209353,0,0,-4,4,34.1,0,4,1.7,0.7,0,Patrick,1.2,6,2,26.6,487,False,82.2,291,,,56,0,0,0,209353.jpg,2.0,0,0,Cutrone,0.5,False,,a,20,39,151.0,22,25369,181,87751,681,0.2,3.9,Cutrone,0
2,0,41,100.0,100.0,0,247632,0,0,0,0,44.2,0,3,1.5,0.5,0,Pedro,1.0,1,0,14.6,528,False,49.6,173,,2019-11-15T13:30:15.206140Z,50,0,0,0,247632.jpg,1.5,0,0,Lomba Neto,0.0,False,,a,20,39,55.0,15,3376,104,3462,110,0.2,3.0,Neto,1
0,0,0,,,0,194798,0,0,0,0,0.0,0,4,0.5,-0.5,0,Bernard,0.0,0,0,0.0,559,False,0.0,0,,,45,0,0,0,194798.jpg,0.0,0,0,Ashley-Seal,0.0,False,,a,20,39,0.0,0,3975,251,2599,281,0.0,0.0,Ashley-Seal,0
0,0,0,,,0,232361,0,0,0,0,0.0,0,3,0.5,-0.5,0,Taylor,0.0,0,0,0.0,560,False,0.0,0,,,45,0,0,0,232361.jpg,0.0,0,0,Perry,0.0,False,,a,20,39,0.0,0,1502,89,841,110,0.0,0.0,Perry,0
0,0,0,,,0,250604,0,0,0,0,0.0,0,3,0.5,-0.5,0,Owen,0.0,0,0,0.0,566,False,0.0,0,,,45,0,0,0,250604.jpg,0.0,0,0,Otasowie,0.0,False,,a,20,39,0.0,0,144,38,84,38,0.0,0.0,Otasowie,0
0,0,0,,,0,245923,0,0,0,0,0.0,0,3,0.5,-0.5,0,Luke,0.0,0,0,0.0,567,False,0.0,0,,,45,0,0,0,245923.jpg,0.0,0,0,Cundle,0.0,False,,a,20,39,0.0,0,480,135,171,74,0.0,0.0,Cundle,0
